,Title,Price,Rating,Discount,Detail,Url
814,"Boult Audio Airbass Truebuds Bluetooth Headset  (Red, True Wireless)","₹1,299",3.8,83% off,"GeneralModel NameAirbass TruebudsColorRedHeadphone TypeTrue WirelessInline RemoteYesSales Package1 Pair of Earbud, Charging Case, Extra Pair of Buds, Charging Cable, User ManualConnectivityBluetoothHeadphone DesignEarbudProduct DetailsSweat ProofYesFoldable/CollapsibleYesDeep BassYesWater ResistantYesMonauralYesSeriesAirbassWith MicrophoneYesConnectivity FeaturesBluetooth Version5Bluetooth Range10 mCharging Time2Play Time24 hrWarrantyDomestic Warranty1 YearWarranty Summary1 Year Warranty from the Date of PurchaseWarranty Service TypeCustomers Needs to Call at 9555602502 or Write the E-mail at complaints@boultaudio.comCovered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damages",https://www.flipkart.com/boult-audio-airbass-truebuds-bluetooth-headset/p/itm135a494cb30a6?pid=ACCFT7GYVMGGNKJG&lid=LSTACCFT7GYVMGGNKJGYSQMDE&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_21_816&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=en_n8S1%2Bm3EKyVszu5R7gl0Fa5XxeAncBvlutSaxDLM7kkS%2BbaQ1jEetkJlIdjv6aEKG7svNPBFhGY9WJJG1XTcQg%3D%3D&ppt=None&ppn=None&ssid=7wnp0zaxdc0000001660812348098
815,"Blachoo electronic RML-BT-1 Bluetooth Headset  (Yellow, In the Ear)",₹347,4.1,76% off,"GeneralModel NameRML-BT-1ColorYellowHeadphone TypeIn the EarInline RemoteYesSales Package1 EarphoneConnectivityBluetoothHeadphone DesignEarbudProduct DetailsSweat ProofYesFoldable/CollapsibleYesDeep BassYesWater ResistantNoControlsVolume Control, On - Off, ResetThemeDJ Alan WalkerWith MicrophoneYesConnectivity FeaturesWireless Range10 mBluetooth Profilesv5.0Bluetooth Version5Bluetooth Range10 mHeadphone Power SourceUSB ChargerBattery Life8 hrBattery Capacity50 mAhCharging Time1.5 hrPlay Time6 hrStandby Time24 hrWarrantyWarranty Summary7 DAYSWarranty Service TypeNACovered in WarrantyManufacturing Defect onlyNot Covered in WarrantyPhysical Damge By Customer",https://www.flipkart.com/blachoo-electronic-rml-bt-1-bluetooth-headset/p/itm6c90033434910?pid=ACCGCQ24QA5ARCFR&lid=LSTACCGCQ24QA5ARCFRT8F7FZ&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_21_817&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=e0dcf801-e790-4160-bab9-64fd1a96af07.ACCGCQ24QA5ARCFR.SEARCH&ppt=None&ppn=None&ssid=7wnp0zaxdc0000001660812348098
816,"Boult Audio X1-WL Bluetooth Headset  (Red, In the Ear)",₹899,3.9,70% off,"GeneralModel NameX1-WLColorRedHeadphone TypeIn the EarInline RemoteYesSales Package1 Earphone, User Manual, 2 Extra Pair of BudsConnectivityBluetoothHeadphone DesignEarbudProduct DetailsSweat ProofYesFoldable/CollapsibleYesDeep BassYesWater ResistantYesMonauralYesSeriesPro BassCircumaural/SupraauralSupra-auralMagnet TypeNeodyControlsVolume, On/Off, Song Change, Call Receive/DisconnectWith MicrophoneYesSound FeaturesModulationMSK DigitalDimensionsWeight28 gWarrantyDomestic Warranty1 YearWarranty Summary1 Year Warranty from the Date of PurchaseWarranty Service TypeCarry-inCovered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damages",https://www.flipkart.com/boult-audio-x1-wl-bluetooth-headset/p/itm75d4b930d591f?pid=ACCFTQBR7GRGZFP4&lid=LSTACCFTQBR7GRGZFP4LU3CYW&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_21_818&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=e0dcf801-e790-4160-bab9-64fd1a96af07.ACCFTQBR7GRGZFP4.SEARCH&ppt=None&ppn=None&ssid=7wnp0zaxdc0000001660812348098
817,"SONY WF-C500/WZ IN IPX4/20Hrs Battery Life Bluetooth Headset  (White, True Wireless)","₹5,490",4.1,38% off,"GeneralModel NameWF-C500/WZ INColorWhiteHeadphone TypeTrue WirelessInline RemoteNoSales Package1 Pair Earbuds, Charging Case, USB Type-C Cable, Instruction Manual, 2 Additional Pair of Hybrid Silicone Rubber Ear TipsConnectivityBluetoothHeadphone DesignEarbudProduct DetailsSweat ProofYesFoldable/CollapsibleNoDeep BassNoWater ResistantYesMonauralYesDesigned ForIOSOpen/Closed BackClosed BackDriver TypeDynamicIndicatorsBattery Level Indicator, Power IndicatorControlsVolume Control, Call ControlTechnology UsedDSEE TechnologyHeadphone Driver Units5.8 mmWith MicrophoneYesConnectivity FeaturesBluetooth Version5Bluetooth Range10 mBattery TypeLithium PolymerBattery Life20 hrsCharging Time2.5Play Time20 hrsStandby Time200 hrsDimensionsWidth80 mmHeight34.9 mmDepth30.9 mmWeight35 gWeight Without Battery32 gWarrantyDomestic Warranty1 YearWarranty Summary1 Year Warranty from Date of PurchaseWarranty Service TypeCarry-in to Service CenterCovered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damages, Improper Handling of Product",https://www.flipkart.com/sony-wf-c500-wz-ipx4-20hrs-battery-life-bluetooth-headset/p/itm9045f96c7af16?pid=ACCGA5ZX6FGC38PJ&lid=LSTACCGA5ZX6FGC38PJY5S74S&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_21_819&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=e0dcf801-e790-4160-bab9-64fd1a96af07.ACCGA5ZX6FGC38PJ.SEARCH&ppt=None&ppn=None&ssid=7wnp0zaxdc0000001660812348098
818,"Boult Audio ProBass Curve Neckband Bluetooth Headset  (Black, Grey, In the Ear)",₹899,4,74% off,"GeneralModel NameCurve Wireless Neckband Magnetic Earphone With MicColorBlack, GreyHeadphone TypeIn the EarInline RemoteYesSales Package1 Earphone, 2 Extra Pair of Earbuds, Charging Micro USB Cable, User ManualConnectivityBluetoothProduct DetailsSweat ProofYesDeep BassYesWater ResistantYesMonauralYesMagnet TypeNeodymiumDriver TypeQualcomm CSR 8635With MicrophoneYesConnectivity FeaturesBluetooth ProfilesA2DPBluetooth Version4.2Bluetooth Range10 mHeadphone Power Requirement5Battery TypeLithium PolymerBattery Life12 hrsCharging Time1.0Play Time15 hrsWarrantyDomestic Warranty1 YearWarranty Summary1 Year Warranty from the Date of PurchaseWarranty Service TypeCustomers can call ( 9555602502 ) or mail to (complaints@boultaudio.com)Covered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damage",https://www.flipkart.com/boult-audio-probass-curve-neckband-bluetooth-headset/p/itm3e1f7accb87d7?pid=ACCFEZ99MFMDR8CM&lid=LSTACCFEZ99MFMDR8CMAJFROP&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_21_820&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=en_n8S1%2Bm3EKyVszu5R7gl0Fa5XxeAncBvlutSaxDLM7klAw%2FgYcMAEs1rIE2C6iHB3eJ6mW5g35MlY3j5gfIzC0Q%3D%3D&ppt=None&ppn=None&ssid=7wnp0zaxdc0000001660812348098
819,"ZEBRONICS ZEB-SYMPHONY wireless neckband earphone with BT v5.2, 13H backup Bluetooth Headset  (Black, In the Ear)",₹649,3.8,45% off,"GeneralModel NameZEB-SYMPHONYColorBlackHeadphone TypeIn the EarInline RemoteYesSales PackageBT Neckband : 1 unit, Ear Tips : 2 Pairs, Charging Cable : 1 unit, User Manual : 1 unitConnectivityBluetoothHeadphone DesignBehind the NeckProduct DetailsSweat ProofYesFoldable/CollapsibleNoDeep BassYesWater ResistantNoDesigned ForMobile Phones, Tablets, Music PlayersSeriesUniversalMagnet TypeYESDriver Type10mmIndicatorsYESMicrophone Driver Size10 mmMicrophone Impedance32 ohmWith MicrophoneYesSound FeaturesImpedance32 ohmAudio CodecHFP / HSP / A2DP / AVRCPConnectivity FeaturesWireless TypeBLUETOOTHWireless Range10 mBluetooth ProfilesHFP / HSP / A2DP / AVRCPBluetooth Version5.2Bluetooth Range10 mCharging Time2.5Play Time13 hrStandby Time30 hrDimensionsWidth158 mmHeight202 mmDepth30 mmWeight24WarrantyDomestic Warranty1 YearWarranty Summary1 YEAR ZEBRONICS INDIA WARRANTYWarranty Service TypeCarry to Service centre.Covered in WarrantyMANUFACTURING DEFECTS ONLYNot Covered in WarrantyPHYSICAL DAMAGES",https://www.flipkart.com/zebronics-zeb-symphony-wireless-neckband-earphone-bt-v5-2-13h-backup-bluetooth-headset/p/itm3d30abde07ace?pid=ACCFGAAGPGGTMQVB&lid=LSTACCFGAAGPGGTMQVB9OMHUY&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_21_821&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=e0dcf801-e790-4160-bab9-64fd1a96af07.ACCFGAAGPGGTMQVB.SEARCH&ppt=None&ppn=None&ssid=7wnp0zaxdc0000001660812348098
820,"Moojlo M10 TWS Bluetooth Earbuds 001 Digital Indicator Tuch Buds For Boys/Girls Bluetooth Headset  (Black, True Wireless)",₹688,4.2,54% off,"GeneralModel NameM10 TWS Bluetooth Earbuds 001 Digital Indicator Tuch Buds For Boys/GirlsColorBlackHeadphone TypeTrue WirelessInline RemoteYesSales Package1 pair Buds With charging case power bankConnectivityBluetoothHeadphone DesignEarbudAccessories IncludedUSB Charging CableProduct DetailsSweat ProofYesFoldable/CollapsibleYesDeep BassYesWater ResistantYesMonauralYesDesigned ForAll Smart PhoneConnector Size10 mmDriver TypeDynamic driverIndicatorsBettery level indicator, Power indicatorControlsTuch, Call Answer, Call EndOther Features1. T2 has built-in Wireless 5.1 chip to ensure high-quality music./ 2. However, the power of the headset is 50mah and the power of the charging bin is 1500mAh. Music time up to 150 hours (used in conjunction with charging bin"" 3. Match smart phones and tablets.// 4. Music play / pause, incoming call prompt, binaural call, intelligent noise reductionHeadphone Driver Units10 mmBoom MicrophoneYesWith MicrophoneYesSound FeaturesOther Sound FeaturesDeep BassConnectivity FeaturesWireless Range10 mBluetooth Version5.1Bluetooth Range10 mBattery Capacity1500 mAhCharging Time1Other Power FeaturesDouble ears can make phone calls, both ears can hear sound, Media Player, Mobile Phone, COMPUTER, Dj, Gaming, Sports,, automatic noise reduction, push-button;, high quality speaker, deep Stereo bass sound qualityWarrantyDomestic Warranty1 MonthsWarranty Summary1 Month Warranty from the Date of PurchaseWarranty Service TypeContact Smgadgets190@gmail.com to Claim Warranty. Replacement will be given by the brand against Manufacturing Defects.Covered in WarrantyManufacturing Defects.Not Covered in WarrantyPhysical Damage",https://www.flipkart.com/moojlo-m10-tws-bluetooth-earbuds-001-digital-indicator-tuch-buds-boys-girls-headset/p/itmc31c86d173f57?pid=ACCGGVN5C9MCDUJF&lid=LSTACCGGVN5C9MCDUJFIA9FEH&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_21_822&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=e0dcf801-e790-4160-bab9-64fd1a96af07.ACCGGVN5C9MCDUJF.SEARCH&ppt=None&ppn=None&ssid=7wnp0zaxdc0000001660812348098
821,"Ubon Wireless 5.0 Neckband Earphone BT-5250 15 Hours Backup Bluetooth Headset  (Blue, In the Ear)",₹699,3.8,72% off,"GeneralModel NameWireless 5.0 Neckband Earphone BT-5250 15 Hours BackupColorBlueHeadphone TypeIn the EarInline RemoteYesSales Package1 EARPHONEConnectivityBluetoothHeadphone DesignBehind the NeckAccessories IncludedUSB Charging CableProduct DetailsSweat ProofYesFoldable/CollapsibleYesDeep BassYesWater ResistantYesMonauralYesDesigned ForAll Bluetooth enabled smartphones/tabletsSeriesBass factory 2.0System RequirementsBluetoothOpen/Closed BackClosed backCarrier Frequency20-20KHzMagnet TypeNeodyConnector PlatingChromeConnector Size3.5 mmDriver TypeDynamic DriverTechnology UsedWirelessHeadphone Driver Units10 mmTotal Harmonic DistortionLess than 0.5%Boom MicrophoneYesMicrophone Driver Size10.5 mmMicrophone Impedance16 ohmWith MicrophoneYesSound FeaturesSensitivity110 dBmWImpedance32 ohmSignal to Noise Ratio85 dBMinimum Frequency Response20 HzMaximum Frequency Response20000 HzNoise Reduction40 dBAudio CodecSBCConnectivity FeaturesWireless TypeBluetoothWireless Range10 mBluetooth ProfilesA2DP, AVRCPBluetooth Version5.0Bluetooth Range10 mTransmitter Power Requirement5V DCBattery Life15 hrBattery Capacity150 mAhCharging Time1.5Play Time15 hrStandby Time112 hrDimensionsOther DimensionsErgonomicallyWarrantyDomestic Warranty6 MonthsWarranty Summary6 MONTHSWarranty Service TypeReplacementCovered in Warrantymanufacturing defects onlyNot Covered in WarrantyDamage done by customer and Unauthorized repair is Not Covered",https://www.flipkart.com/ubon-wireless-5-0-neckband-earphone-bt-5250-15-hours-backup-bluetooth-headset/p/itm113133243e115?pid=ACCGFFUCTG6FWVFS&lid=LSTACCGFFUCTG6FWVFSHITNKQ&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_21_823&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=e0dcf801-e790-4160-bab9-64fd1a96af07.ACCGFFUCTG6FWVFS.SEARCH&ppt=None&ppn=None&ssid=7wnp0zaxdc0000001660812348098
822,"truke Buds S2 with 48H Playtime, Quad Mic ENC, Instant Slide Pairing, 20 EQ Modes Bluetooth Headset  (Blue, True Wireless)","₹1,299",3.8,67% off,"GeneralModel NameBuds S2ColorBlueHeadphone TypeTrue WirelessInline RemoteNoSales Package1 Pair of Earbuds, Charging Case, Type-C Cable, User Manual, Warranty Card, 2 Pairs of Ear TipsConnectivityBluetoothHeadphone DesignEarbudProduct DetailsSweat ProofYesDeep BassYesWater ResistantYesMonauralYesDriver TypeDynamicTechnology UsedQuad MEMS MicHeadphone Driver Units10 mmWith MicrophoneYesConnectivity FeaturesBluetooth Version5.1Bluetooth Range10 mPower Supply5 V, 1 ABattery Output5 VBattery TypeLithium PolymerBattery Life48 hrsBattery Capacity300 mAhCharging Time1.5Play Time48 hrsStandby Time180 hrsDimensionsWidth59.6 mmHeight30.7 mmDepth61.6 mmWeight53 gWarrantyDomestic Warranty1 YearWarranty Summary1 Year Warranty from Date of Purchase. Mandatory Registration is Required on truke Website within 10 Days of Purchase.Warranty Service TypeIn case of Any Query Please Contact us on WhatsApp at +91-9354170767 or Mail us at support@eccentricindia.comCovered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damages, Water Damages, Normal Wear and Tear will not Covered Under Warranty.",https://www.flipkart.com/truke-buds-s2-48h-playtime-quad-mic-enc-instant-slide-pairing-20-eq-modes-bluetooth-headset/p/itm8ffbee7dbbdee?pid=ACCGCPSYHHYHRNHH&lid=LSTACCGCPSYHHYHRNHHN9T1AU&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_21_824&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=en_n8S1%2Bm3EKyVszu5R7gl0Fa5XxeAncBvlutSaxDLM7klrBIY0%2BoInKral9hND%2B816KeRwN3gnWpifo%2FWMPnRlBg%3D%3D&ppt=None&ppn=None&ssid=7wnp0zaxdc0000001660812348098
823,"Noise Air Buds Pro with Active Noise Cancellation, Quad Mic, Transparency Mode, & Hyper Sync Technology Bluetooth Headset  (Celeste Blue, True Wireless)","₹2,999",3.8,62% off,"GeneralModel NameAir Buds Pro Truly WirelessColorCeleste BlueHeadphone TypeTrue WirelessInline RemoteNoSales Package1N Bluetooth Headphone, 1N Charging Case, 1N Charging Cable, 1N User Manual, 1N Warranty Registration CardConnectivityBluetoothHeadphone DesignEarbudProduct DetailsSweat ProofYesDeep BassYesWater ResistantYesControlsTouch ControlOther FeaturesQuad Mic, Transparency Mode, UP To 20-Hour Playtime, One Key Reset, Hyper Sync, Active Noise CancellationHeadphone Driver Units10 mmWith MicrophoneYesSound FeaturesAudio CodecSBC, AACConnectivity FeaturesWireless TypeBluetoothWireless Range10 mBluetooth ProfilesHFP, AVRCP, A2DPBluetooth Version5Bluetooth Range10 mBattery Output5 VBattery Life20 hrCharging Time1.5 HoursPlay Time20 hrStandby Time500 hrDimensionsWidth47 mmHeight23.9 mmDepth66 mmWeight50WarrantyDomestic Warranty1 YearWarranty Summary1 Year Warranty from the date of purchaseWarranty Service TypeContact - help@nexxbase.com | support.gonoise.in | +91 8882132132Covered in WarrantyWarranty is applicable on manufacturing defects for all the products for 1 Year and accessories (If any) for 3 months from the date of purchase.Not Covered in Warrantyunauthorized tampering, modification or repairs ; physical damage ; water logging or any other damage due to heat, humidity or moisture doing operations",https://www.flipkart.com/noise-air-buds-pro-active-cancellation-quad-mic-transparency-mode-hyper-sync-technology-bluetooth-headset/p/itmbb872cf5dee66?pid=ACCG8NCYJAJ25XSK&lid=LSTACCG8NCYJAJ25XSKYQRDLV&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_21_825&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=e0dcf801-e790-4160-bab9-64fd1a96af07.ACCG8NCYJAJ25XSK.SEARCH&ppt=None&ppn=None&ssid=7wnp0zaxdc0000001660812348098
824,"Tiitan N3 Nitrogen Series Neckband Bluetooth Headset  (Black, In the Ear)",₹445,3.8,88% off,"GeneralModel NameN3 Nitrogen Series NeckbandColorBlackHeadphone TypeIn the EarInline RemoteYesSales Package1N Neckband, 1N User-manualConnectivityBluetoothHeadphone DesignBehind the NeckAccessories IncludedUser ManualProduct DetailsSweat ProofYesFoldable/CollapsibleYesDeep BassYesWater ResistantYesDesigned ForMen, Women, ChildSeriesN3 NeckbandConnector Size14 mmControlsPlay, Pause, Forward, Backward, Call receive, call disconnectMicrophone Driver Size14 mmMicrophone Impedance32 ohmWith MicrophoneYesSound FeaturesSensitivity108 dBmWImpedance32 ohmMaximum Power Input10 mWMinimum Frequency Response20 HzMaximum Frequency Response20000 HzNoise Reduction42 dBConnectivity FeaturesWireless Range10 mBluetooth Profiles5.0Bluetooth Version5.0Bluetooth Range10 mBattery Life8 hrBattery Capacity180 mAhCharging Time2Play Time8 hrStandby Time120 hrWarrantyDomestic Warranty1 YearInternational Warranty1 YearWarranty Summary1 YearWarranty Service TypeManufacturer WarrantyCovered in WarrantyManufacturing DefectsNot Covered in WarrantyLiquid damage & Physical Damage",https://www.flipkart.com/tiitan-n3-nitrogen-series-neckband-bluetooth-headset/p/itm2ab8b38b7eedd?pid=ACCFZSGX6GGWK3YT&lid=LSTACCFZSGX6GGWK3YTGYHHKW&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_21_826&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=e0dcf801-e790-4160-bab9-64fd1a96af07.ACCFZSGX6GGWK3YT.SEARCH&ppt=None&ppn=None&ssid=7wnp0zaxdc0000001660812348098
825,"Boult Audio Ranger Bluetooth Gaming Headset  (Black, On the Ear)","₹1,799",3.9,77% off,"GeneralModel NameRangerColorBlackHeadphone TypeOn the EarInline RemoteYesSales Package1 Headphone, Charging Cable, Aux Cable, User ManualConnectivityBluetoothHeadphone DesignOver the HeadProduct DetailsSweat ProofYesFoldable/CollapsibleNoDeep BassYesWater ResistantYesSeriesProBassWith MicrophoneYesWarrantyDomestic Warranty1 YearWarranty Summary1 Year Warranty from the Date of PurchaseWarranty Service TypeCustomers Can Write Us at complaints@boultaudio.com or Call Us at 9555602502Covered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damages",https://www.flipkart.com/boult-audio-ranger-bluetooth-gaming-headset/p/itmdc232abd37236?pid=ACCFRY83WEMG6TRC&lid=LSTACCFRY83WEMG6TRC8WZFQU&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_21_827&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=e0dcf801-e790-4160-bab9-64fd1a96af07.ACCFRY83WEMG6TRC.SEARCH&ppt=None&ppn=None&ssid=7wnp0zaxdc0000001660812348098
826,"truke BTG1 Gaming earbuds with 60ms Low Latency | 13mm drivers with AAC codec Bluetooth Headset  (Black, True Wireless)","₹1,499",3.9,57% off,"GeneralModel NameBTG 1ColorBlackHeadphone TypeTrue WirelessInline RemoteNoSales Package1 Pair of Earbuds, Charging Case, Type-C Cable, User Manual, Warranty Card, 2 Pairs of EartipsConnectivityBluetoothHeadphone DesignEarbudProduct DetailsSweat ProofYesDeep BassYesWater ResistantYesMonauralYesDesigned ForAndroid, iOS, WindowsSeriesBTGDriver TypeTitanium DriverControlsEarbuds Touch ControlTechnology UsedQuad MEMS MicHeadphone Driver Units13 mmWith MicrophoneYesSound FeaturesImpedance32 ohmSignal to Noise Ratio101 dBAudio CodecSBC, AACConnectivity FeaturesBluetooth Version5.1Bluetooth Range10 mHeadphone Power SourceBatteryPower Supply5 V 1 ABattery Output5 VBattery TypeLithium PolymerBattery Life48 hrsBattery Capacity300 mAhCharging Time1.5Play Time48 hrsStandby Time180 hrsOther Power FeaturesFuturistic Radiant Design, Customized Game-Core Chipset, 60 ms Imperceptible Low Latency, Customized Stereo Surround Sound Quality, Dual Mode (Game Mode and Music Mode), Environmental Noise Cancellation (ENC), MEMS Quad Mic, True Deep Bass with 13 mm Titanium Speakers, 10 hours Playtime on Single Charge, 48 hours Playtime with Case, Tap to Control, Lightweight Only 42 grams, IPX4 Sweat and Water ResistantDimensionsWidth64.5 mmHeight30.2 mmDepth45 mmWeight42 gWarrantyDomestic Warranty1 YearWarranty Summary1 Year Warranty from Date of PurchaseWarranty Service TypeWhatsapp at +919354170767 Or Mail us at support@eccentricindia.comCovered in WarrantyManufacturing DefectsNot Covered in WarrantyPhysical Damages, Water Damage, Normal Wear and Tear",https://www.flipkart.com/truke-btg1-gaming-earbuds-60ms-low-latency-13mm-drivers-aac-codec-bluetooth-headset/p/itm5bca4567be1ed?pid=ACCG5BDHUHJCZ4CG&lid=LSTACCG5BDHUHJCZ4CGYZPEN9&marketplace=FLIPKART&store=0pm%2Ffcn&srno=b_21_828&otracker=browse&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_2_L2_view-all&fm=organic&iid=en_n8S1%2Bm3EKyVszu5R7gl0Fa5XxeAncBvlutSaxDLM7kktiR%2FYCAlLjZ4v3%2F3cLKib98E94h4mBdkajZwZrFUUEA%3D%3D&ppt=None&ppn=None&ssid=7wnp0zaxdc0000001660812348098
